id,item,itemLabel,parti,partiLabel,gender,genderLabel,birthDate
,http://www.wikidata.org/entity/Q122845,Hans Killer,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1948-03-09T00:00:00Z
,http://www.wikidata.org/entity/Q1646725,Walter Müller,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1948-04-25T00:00:00Z
,http://www.wikidata.org/entity/Q1651893,Albrecht Rychen,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1948-07-29T00:00:00Z
,http://www.wikidata.org/entity/Q1651893,Albrecht Rychen,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1948-07-29T00:00:00Z
,http://www.wikidata.org/entity/Q1885978,Maja Ingold,http://www.wikidata.org/entity/Q667718,Evangelical People's Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1948-05-23T00:00:00Z
,http://www.wikidata.org/entity/Q1901891,Markus Wäfler,http://www.wikidata.org/entity/Q667836,Federal Democratic Union of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1948-12-21T00:00:00Z
,http://www.wikidata.org/entity/Q1944774,Monika Stocker,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1948-07-01T00:00:00Z
,http://www.wikidata.org/entity/Q1308705,Margrit Kessler,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1948-01-01T00:00:00Z
,http://www.wikidata.org/entity/Q1308705,Margrit Kessler,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581072,female,1948-01-01T00:00:00Z
,http://www.wikidata.org/entity/Q1450924,François Borel,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1948-12-01T00:00:00Z
,http://www.wikidata.org/entity/Q3164696,Jean-Charles Simon,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1948-05-13T00:00:00Z
,http://www.wikidata.org/entity/Q3172777,Jean Jacques Schwaab,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1948-12-31T00:00:00Z
,http://www.wikidata.org/entity/Q17736443,Barbara Geiser,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1948-04-20T00:00:00Z
,http://www.wikidata.org/entity/Q16267411,Anne Mahrer,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1948-06-05T00:00:00Z
,http://www.wikidata.org/entity/Q99305410,Samuel Meier,http://www.wikidata.org/entity/Q550295,Ring of Independents,http://www.wikidata.org/entity/Q6581097,male,1948-06-02T00:00:00Z
,http://www.wikidata.org/entity/Q116457,Verena Diener,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1949-03-27T00:00:00Z
,http://www.wikidata.org/entity/Q116457,Verena Diener,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1949-03-27T00:00:00Z
,http://www.wikidata.org/entity/Q118352,Josiane Aubert,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1949-04-07T00:00:00Z
,http://www.wikidata.org/entity/Q120013,Georges Theiler,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1949-05-20T00:00:00Z
,http://www.wikidata.org/entity/Q120525,Josy Gyr-Steiner,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1949-10-10T00:00:00Z
,http://www.wikidata.org/entity/Q121364,Claude Ruey,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1949-11-29T00:00:00Z
,http://www.wikidata.org/entity/Q121539,Heiner Studer,http://www.wikidata.org/entity/Q667718,Evangelical People's Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1949-05-16T00:00:00Z
,http://www.wikidata.org/entity/Q121849,Claude Béglé,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1949-12-04T00:00:00Z
,http://www.wikidata.org/entity/Q122440,Boris Banga,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1949-08-09T00:00:00Z
,http://www.wikidata.org/entity/Q1583982,Hanspeter Thür,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1949-05-31T00:00:00Z
,http://www.wikidata.org/entity/Q677887,Jean-Philippe Maitre,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1949-06-18T00:00:00Z
,http://www.wikidata.org/entity/Q61596217,Marlyse Dormond Béguelin,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1949-10-31T00:00:00Z
,http://www.wikidata.org/entity/Q1150097,Cécile Bühlmann,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1949-12-03T00:00:00Z
,http://www.wikidata.org/entity/Q1329834,Elisabeth Caspar-Hutter,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1949-12-03T00:00:00Z
,http://www.wikidata.org/entity/Q1332705,Elmar Bigger,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1949-10-05T00:00:00Z
,http://www.wikidata.org/entity/Q3168266,Jean-Noël Rey,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1949-12-23T00:00:00Z
,http://www.wikidata.org/entity/Q3386893,Pierre Rusconi,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1949-12-03T00:00:00Z
,http://www.wikidata.org/entity/Q18413556,Walter Hess,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1949-10-05T00:00:00Z
,http://www.wikidata.org/entity/Q117815265,Rosemarie Antille,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1949-04-20T00:00:00Z
,http://www.wikidata.org/entity/Q116079,Jean-François Rime,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1950-06-28T00:00:00Z
,http://www.wikidata.org/entity/Q117363,Marianne Huguenin,http://www.wikidata.org/entity/Q661771,Swiss Party of Labour,http://www.wikidata.org/entity/Q6581072,female,1950-05-01T00:00:00Z
,http://www.wikidata.org/entity/Q117552,Flavio Maspoli,http://www.wikidata.org/entity/Q668101,Ticino League,http://www.wikidata.org/entity/Q6581097,male,1950-01-29T00:00:00Z
,http://www.wikidata.org/entity/Q117552,Flavio Maspoli,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1950-01-29T00:00:00Z
,http://www.wikidata.org/entity/Q118071,Rudolf Joder,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1950-06-10T00:00:00Z
,http://www.wikidata.org/entity/Q118421,Martine Brunschwig Graf,http://www.wikidata.org/entity/Q202638,FDP.The Liberals,http://www.wikidata.org/entity/Q6581072,female,1950-03-16T00:00:00Z
,http://www.wikidata.org/entity/Q118421,Martine Brunschwig Graf,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1950-03-16T00:00:00Z
,http://www.wikidata.org/entity/Q118484,Daniel Brélaz,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1950-01-04T00:00:00Z
,http://www.wikidata.org/entity/Q119029,Simon Epiney,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1950-02-12T00:00:00Z
,http://www.wikidata.org/entity/Q119047,Pierre-François Veillon,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1950-04-30T00:00:00Z
,http://www.wikidata.org/entity/Q119448,Christian van Singer,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1950-01-20T00:00:00Z
,http://www.wikidata.org/entity/Q120893,Rolf Büttiker,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1950-06-27T00:00:00Z
,http://www.wikidata.org/entity/Q123979,Ueli Maurer,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1950-12-01T00:00:00Z
,http://www.wikidata.org/entity/Q1591536,Tim Guldimann,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1950-09-19T00:00:00Z
,http://www.wikidata.org/entity/Q347303,Adalbert Durrer,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1950-11-17T00:00:00Z
,http://www.wikidata.org/entity/Q61596208,Pia Hollenstein,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1950-09-13T00:00:00Z
,http://www.wikidata.org/entity/Q1245341,Doris Stump,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1950-02-06T00:00:00Z
,http://www.wikidata.org/entity/Q1348117,Ruedi Lustenberger,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1950-04-02T00:00:00Z
,http://www.wikidata.org/entity/Q117416,Daniel Vischer,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1950-01-16T00:00:00Z
,http://www.wikidata.org/entity/Q18601443,Ruth Kalbermatten,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581072,female,1950-05-09T00:00:00Z
,http://www.wikidata.org/entity/Q115877,Fulvio Pelli,http://www.wikidata.org/entity/Q202638,FDP.The Liberals,http://www.wikidata.org/entity/Q6581097,male,1951-01-26T00:00:00Z
,http://www.wikidata.org/entity/Q115877,Fulvio Pelli,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1951-01-26T00:00:00Z
,http://www.wikidata.org/entity/Q116356,Erwin Jutzet,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1951-05-07T00:00:00Z
,http://www.wikidata.org/entity/Q118295,Manuel Tornare,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1951-04-20T00:00:00Z
,http://www.wikidata.org/entity/Q118327,Hildegard Fässler,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1951-06-22T00:00:00Z
,http://www.wikidata.org/entity/Q118380,Therese Frösch,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1951-06-22T00:00:00Z
,http://www.wikidata.org/entity/Q118471,Hansjörg Walter,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1951-02-05T00:00:00Z
,http://www.wikidata.org/entity/Q120026,Roland Borer,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1951-01-27T00:00:00Z
,http://www.wikidata.org/entity/Q120026,Roland Borer,http://www.wikidata.org/entity/Q2145393,Republican Movement,http://www.wikidata.org/entity/Q6581097,male,1951-01-27T00:00:00Z
,http://www.wikidata.org/entity/Q120775,Elisabeth Zölch,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1951-04-24T00:00:00Z
,http://www.wikidata.org/entity/Q122931,Lieni Füglistaller,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1951-12-31T00:00:00Z
,http://www.wikidata.org/entity/Q23639138,Hermann Hess,http://www.wikidata.org/entity/Q202638,FDP.The Liberals,http://www.wikidata.org/entity/Q6581097,male,1951-01-01T00:00:00Z
,http://www.wikidata.org/entity/Q1918164,Meinrado Robbiani,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1951-03-20T00:00:00Z
,http://www.wikidata.org/entity/Q2172835,Rudolf Hafner,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1951-12-27T00:00:00Z
,http://www.wikidata.org/entity/Q2172835,Rudolf Hafner,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1951-12-27T00:00:00Z
,http://www.wikidata.org/entity/Q1727261,Rolf Engler,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1951-08-03T00:00:00Z
,http://www.wikidata.org/entity/Q1736495,Kathrin Hilber,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1951-03-26T00:00:00Z
,http://www.wikidata.org/entity/Q55285021,Françoise Pitteloud,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1951-08-03T00:00:00Z
,http://www.wikidata.org/entity/Q790291,Barbara Polla,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1951-03-07T00:00:00Z
,http://www.wikidata.org/entity/Q119566,Christoph Eymann,http://www.wikidata.org/entity/Q202638,FDP.The Liberals,http://www.wikidata.org/entity/Q6581097,male,1951-01-15T00:00:00Z
,http://www.wikidata.org/entity/Q18018872,Bruno Pezzatti,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1951-03-04T00:00:00Z
,http://www.wikidata.org/entity/Q1487644,Menga Danuser,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1951-07-31T00:00:00Z
,http://www.wikidata.org/entity/Q1492208,Vreni Müller-Hemmi,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1951-03-29T00:00:00Z
,http://www.wikidata.org/entity/Q15849165,Stephanie Baumann,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1951-11-05T00:00:00Z
,http://www.wikidata.org/entity/Q105062122,Rolf Graber,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1951-01-01T00:00:00Z
,http://www.wikidata.org/entity/Q74144,Alexander Tschäppät,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-04-16T00:00:00Z
,http://www.wikidata.org/entity/Q115875,Pius Segmüller,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-03-08T00:00:00Z
,http://www.wikidata.org/entity/Q116446,Bruno Zuppiger,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-02-24T00:00:00Z
,http://www.wikidata.org/entity/Q117113,Andreas Gross,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-08-21T00:00:00Z
,http://www.wikidata.org/entity/Q117169,Ernst Schibli,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-08-16T00:00:00Z
,http://www.wikidata.org/entity/Q117171,Filippo Leutenegger,http://www.wikidata.org/entity/Q202638,FDP.The Liberals,http://www.wikidata.org/entity/Q6581097,male,1952-11-25T00:00:00Z
,http://www.wikidata.org/entity/Q117171,Filippo Leutenegger,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-11-25T00:00:00Z
,http://www.wikidata.org/entity/Q119435,Luzi Stamm,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-09-09T00:00:00Z
,http://www.wikidata.org/entity/Q119435,Luzi Stamm,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-09-09T00:00:00Z
,http://www.wikidata.org/entity/Q119440,Paul Rechsteiner,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-08-26T00:00:00Z
,http://www.wikidata.org/entity/Q119888,Peter Föhn,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-12-11T00:00:00Z
,http://www.wikidata.org/entity/Q119970,Jakob Büchler,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-05-29T00:00:00Z
,http://www.wikidata.org/entity/Q119997,Thomas Müller,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-12-01T00:00:00Z
,http://www.wikidata.org/entity/Q119997,Thomas Müller,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-12-01T00:00:00Z
,http://www.wikidata.org/entity/Q120130,Ueli Leuenberger,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-03-26T00:00:00Z
,http://www.wikidata.org/entity/Q120616,Marcel Scherer,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-01-29T00:00:00Z
,http://www.wikidata.org/entity/Q121273,Jean-Charles Rielle,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-08-13T00:00:00Z
,http://www.wikidata.org/entity/Q121837,Hansruedi Wandfluh,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-01-16T00:00:00Z
,http://www.wikidata.org/entity/Q122099,Silva Semadeni,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1952-02-08T00:00:00Z
,http://www.wikidata.org/entity/Q122842,Philipp Müller,http://www.wikidata.org/entity/Q202638,FDP.The Liberals,http://www.wikidata.org/entity/Q6581097,male,1952-09-05T00:00:00Z
,http://www.wikidata.org/entity/Q122852,Hans Stöckli,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-04-12T00:00:00Z
,http://www.wikidata.org/entity/Q1601560,Alain Schweingruber,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-06-14T00:00:00Z
,http://www.wikidata.org/entity/Q2074000,Peter Bodenmann,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-03-30T00:00:00Z
,http://www.wikidata.org/entity/Q2138047,Regine Aeppli,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1952-10-05T00:00:00Z
,http://www.wikidata.org/entity/Q1721882,Louis Schelbert,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-10-31T00:00:00Z
,http://www.wikidata.org/entity/Q1873745,Lucrezia Meier-Schatz,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581072,female,1952-01-04T00:00:00Z
,http://www.wikidata.org/entity/Q380063,Johann Schneider-Ammann,http://www.wikidata.org/entity/Q202638,FDP.The Liberals,http://www.wikidata.org/entity/Q6581097,male,1952-02-18T00:00:00Z
,http://www.wikidata.org/entity/Q380063,Johann Schneider-Ammann,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-02-18T00:00:00Z
,http://www.wikidata.org/entity/Q528262,Sylvia Flückiger-Bäni,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581072,female,1952-06-01T00:00:00Z
,http://www.wikidata.org/entity/Q1358187,Kathy Riklin,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581072,female,1952-10-21T00:00:00Z
,http://www.wikidata.org/entity/Q1370037,Esther Egger-Wyss,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581072,female,1952-10-02T00:00:00Z
,http://www.wikidata.org/entity/Q15820891,Jean-Paul Gschwind,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1952-10-31T00:00:00Z
,http://www.wikidata.org/entity/Q15821850,Josias Gasser,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1952-11-17T00:00:00Z
,http://www.wikidata.org/entity/Q116074,Adrian Amstutz,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1953-12-02T00:00:00Z
,http://www.wikidata.org/entity/Q116419,Caspar Baader,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1953-10-01T00:00:00Z
,http://www.wikidata.org/entity/Q116442,Dominique Baettig,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1953-09-22T00:00:00Z
,http://www.wikidata.org/entity/Q116886,Ulrich Giezendanner,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1953-10-31T00:00:00Z
,http://www.wikidata.org/entity/Q116886,Ulrich Giezendanner,http://www.wikidata.org/entity/Q2145393,Republican Movement,http://www.wikidata.org/entity/Q6581097,male,1953-10-31T00:00:00Z
,http://www.wikidata.org/entity/Q120733,Jean-Claude Rennwald,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1953-04-27T00:00:00Z
,http://www.wikidata.org/entity/Q1583861,Hansjörg Hassler,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1953-09-23T00:00:00Z
,http://www.wikidata.org/entity/Q422099,Margret Kiener Nellen,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1953-04-17T00:00:00Z
,http://www.wikidata.org/entity/Q3369002,Patrice Mugny,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1953-01-01T00:00:00Z
,http://www.wikidata.org/entity/Q3369002,Patrice Mugny,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1953-02-13T00:00:00Z
,http://www.wikidata.org/entity/Q73929743,Katrin Kuhn,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1953-01-01T00:00:00Z
,http://www.wikidata.org/entity/Q3565885,Walter Schmied,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1953-01-09T00:00:00Z
,http://www.wikidata.org/entity/Q17274306,Barbara Haering,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1953-09-20T00:00:00Z
,http://www.wikidata.org/entity/Q110904740,Jean-Michel Gros,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1953-04-18T00:00:00Z
,http://www.wikidata.org/entity/Q117158,Silvia Schenker,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1954-01-17T00:00:00Z
,http://www.wikidata.org/entity/Q117478,Francine John-Calame,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1954-04-30T00:00:00Z
,http://www.wikidata.org/entity/Q118337,Roberto Zanetti,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1954-12-14T00:00:00Z
,http://www.wikidata.org/entity/Q119843,Thomas Burgener,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1954-08-11T00:00:00Z
,http://www.wikidata.org/entity/Q119941,Alice Glauser-Zufferey,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581072,female,1954-10-18T00:00:00Z
,http://www.wikidata.org/entity/Q120930,Anita Thanei,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1954-12-31T00:00:00Z
,http://www.wikidata.org/entity/Q120950,Thomas Weibel,http://www.wikidata.org/entity/Q545900,Green Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1954-07-14T00:00:00Z
,http://www.wikidata.org/entity/Q122886,Josef Lang,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1954-04-29T00:00:00Z
,http://www.wikidata.org/entity/Q23641705,Pierre Vanek,http://www.wikidata.org/entity/Q286683,SolidaritéS,http://www.wikidata.org/entity/Q6581097,male,1954-12-09T00:00:00Z
,http://www.wikidata.org/entity/Q1901898,Markus Zemp,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1954-06-25T00:00:00Z
,http://www.wikidata.org/entity/Q375806,Adriano Imfeld,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1954-12-04T00:00:00Z
,http://www.wikidata.org/entity/Q61586907,Barbara Marty Kälin,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1954-03-28T00:00:00Z
,http://www.wikidata.org/entity/Q1132782,Corina Eichenberger,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1954-10-14T00:00:00Z
,http://www.wikidata.org/entity/Q1312869,Tarzisius Caviezel,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1954-08-18T00:00:00Z
,http://www.wikidata.org/entity/Q1390570,Fabio Pedrina,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1954-11-27T00:00:00Z
